29.2650000000000;36.7270745900000;-4.41424734500000
31.8170000000000;36.7269798700000;-4.41367190900000
34.7450000000000;36.7270336500000;-4.41326325400000
38.8480000000000;36.7271395600000;-4.41270133800000
40.6030000000000;36.7272330700000;-4.41229710000000
41.6160000000000;36.7272631600000;-4.41193206100000
43.7700000000000;36.7273000100000;-4.41149713400000
45.2970000000000;36.7272881200000;-4.41110925300000
46.8990000000000;36.7272775800000;-4.41081874800000
48.7450000000000;36.7272787700000;-4.41047814700000
47.2740000000000;36.7272276400000;-4.40979880200000
53.0310000000000;36.7272139600000;-4.40933423600000
58.9150000000000;36.7271979700000;-4.40882662800000
61.4940000000000;36.7271745100000;-4.40836756000000
62.3280000000000;36.7271664700000;-4.40808115600000
64.7360000000000;36.7271842600000;-4.40780472200000
68.0810000000000;36.7272160300000;-4.40749497900000
69.9310000000000;36.7272735600000;-4.40723400900000
71.4570000000000;36.7273522900000;-4.40695806200000
70.4270000000000;36.7273835300000;-4.40670722100000
68.1470000000000;36.7273627300000;-4.40650400600000
66.6470000000000;36.7272948400000;-4.40637959900000
65.3500000000000;36.7271862700000;-4.40617353300000
64.6920000000000;36.7271061900000;-4.40600542900000
63.3540000000000;36.7270217900000;-4.40586929400000
63.2230000000000;36.7269453300000;-4.40584384700000
62.0480000000000;36.7268523900000;-4.40580029300000
63.7880000000000;36.7267580900000;-4.40586613200000
67.6890000000000;36.7266038900000;-4.40601939700000
69.1620000000000;36.7264816500000;-4.40607785400000
70.7780000000000;36.7262116400000;-4.40612059000000
72.5170000000000;36.7258396800000;-4.40601397500000
78.5510000000000;36.7255411800000;-4.40583203700000
85.6280000000000;36.7252882600000;-4.40562797800000
85.3760000000000;36.7251456100000;-4.40532965000000
86.5450000000000;36.7249778700000;-4.40509624100000
87.4120000000000;36.7247241000000;-4.40502953100000
88.9670000000000;36.7245665800000;-4.40515884200000
90.3520000000000;36.7243666400000;-4.40541376000000
90.7050000000000;36.7243791300000;-4.40553363200000
88.9320000000000;36.7245204700000;-4.40589392300000
91.3330000000000;36.7246796400000;-4.40633128800000
95.8490000000000;36.7247330200000;-4.40665212200000
96.5890000000000;36.7246824700000;-4.40684860400000
98.4530000000000;36.7245389700000;-4.40709620800000
100.321000000000;36.7243069700000;-4.40736977300000
111.325000000000;36.7241620800000;-4.40797042000000
113.224000000000;36.7240669000000;-4.40830588000000
115.016000000000;36.7238943300000;-4.40865997100000
116.460000000000;36.7236505400000;-4.40870857300000
116.314000000000;36.7233898400000;-4.40872146300000
114.189000000000;36.7232037800000;-4.40881552100000
109.536000000000;36.7230239000000;-4.40873538400000
